"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type","avg_cpm"
"ENSG00000162892",1367.39919998262,8.88297112871862,1.78877259931131e-06,0.000222801447351316,"IL24","protein_coding",28.3182524794776
"ENSG00000267279",98.8549067334934,8.86605582582015,3.69232518719252e-09,1.229208621409e-06,"AC090409.1","lncRNA",1.99990078489542
"ENSG00000162641",98.1116324035203,8.85430247343685,6.11405526170137e-05,0.0032845482202959,"AKNAD1","protein_coding",1.88680225831624
"ENSG00000133067",49.6116913806064,8.83565599239862,0.000800269931825698,0.0217080628914497,"LGR6","protein_coding",1.02553114075319
"ENSG00000156427",49.2567714216822,8.82315463951327,1.76824744952764e-06,0.000222801447351316,"FGF18","protein_coding",0.833511739378379
"ENSG00000177409",49.0845340705593,8.81865198115492,1.35726925865987e-05,0.0010803699081183,"SAMD9L","protein_coding",0.808640421796916
"ENSG00000229953",46.7207536571468,8.74975412764556,3.58576923261923e-07,6.20366311646534e-05,"AL590666.2","lncRNA",0.967292954410395
"ENSG00000110628",46.1574853119345,8.73188037139746,2.69191002577469e-09,9.38835668036848e-07,"SLC22A18","protein_coding",0.91428980920293
"ENSG00000168334",3584.82941171095,8.71097829404747,6.52959235640725e-11,3.77547903302579e-08,"XIRP1","protein_coding",73.0039662854092
"ENSG00000237515",44.795968996489,8.68884309245648,8.5523819843633e-05,0.00418518569891313,"SHISA9","protein_coding",0.894917789199035
"ENSG00000150201",43.555776649562,8.64835626061413,8.83104670781139e-05,0.00428731756305976,"FXYD4","protein_coding",0.873144922229068
"ENSG00000225614",43.36699770597,8.63984755384078,9.4202016935799e-06,0.000831247677153966,"ZNF469","protein_coding",0.775734279768736
"ENSG00000099860",1038.83244442983,8.62992034111141,2.15933503589829e-20,6.77784420125102e-17,"GADD45B","protein_coding",20.3556387923312
"ENSG00000177551",42.6560502150444,8.61774384899543,0.00111128947722503,0.0272853312132473,"NHLH2","protein_coding",0.897682507391084
"ENSG00000224647",42.5373490358058,8.61209387712752,0.000512740723637771,0.0157526535080978,"AC026954.1","unitary_pseudogene",0.67900014518411
"ENSG00000009950",42.4053175112067,8.60995575052567,3.09550855746705e-06,0.00034709798283699,"MLXIPL","protein_coding",0.882085749028266
"ENSG00000162496",42.0028326935973,8.59613720395932,2.15960611363928e-05,0.00154465242821538,"DHRS3","protein_coding",0.858787881695038
"ENSG00000092054",2492.96222242014,8.56058004656645,1.35394837305093e-05,0.0010803699081183,"MYH7","protein_coding",50.4168889662
"ENSG00000249156",40.9495672768602,8.55893183846617,0.00114709605295622,0.027791412663721,"TAF11L12","protein_coding",0.844028339760174
"ENSG00000026559",78.9487638505511,8.5394705252176,1.62004621332205e-05,0.00123084441794062,"KCNG1","protein_coding",1.2773975601692
"ENSG00000145075",40.312039731449,8.53702650571312,2.95294016618407e-05,0.0019310119443868,"CCDC39","lncRNA",0.803296230473549
"ENSG00000128564",137.138764362106,8.49267372182566,8.13229027943258e-07,0.000119121788013128,"VGF","protein_coding",2.25328673706989
"ENSG00000149090",403.58736462971,8.49252235454206,5.84623731146426e-08,1.42726140230548e-05,"PAMR1","protein_coding",8.72648376749481
"ENSG00000125740",2148.87573376029,8.47879547139351,6.85510067037189e-14,8.36779288496729e-11,"FOSB","protein_coding",36.0490826614854
"ENSG00000123342",139.139093298861,8.46752575688201,1.02056676442013e-11,7.73237687856519e-09,"MMP19","protein_coding",2.55892081911362
"ENSG00000089327",304.39509074119,8.42742142288654,1.52680514329795e-06,0.000204473334715158,"FXYD5","protein_coding",5.03824987201268
"ENSG00000175592",1784.41590976655,8.42132038130109,1.01591995995618e-14,1.71706102770439e-11,"FOSL1","protein_coding",31.9650507838316
"ENSG00000234261",36.8766715669025,8.40850893751478,0.000182104347537971,0.00736868641639836,"AL138720.1","lncRNA",0.707252238949795
"ENSG00000117472",71.7555908090688,8.40067120061402,2.38699064898303e-09,8.5978620556484e-07,"TSPAN1","protein_coding",1.3310645122573
"ENSG00000250041",36.2030949061365,8.38234057065712,1.71812561805082e-06,0.000222062682822428,"AC069360.1","lncRNA",0.681691260298457
"ENSG00000095752",411.613746824326,8.37879402386674,2.6000220629556e-08,6.96679082527567e-06,"IL11","protein_coding",7.78183216874419
"ENSG00000186517",70.5332298427783,8.37707102660428,7.98562918329794e-07,0.000117758553298941,"ARHGAP30","protein_coding",1.44427011555509
"ENSG00000249357",35.6288047814391,8.35818681255283,0.00150172082443977,0.0334982842178586,NA,NA,0.739448434697967
"ENSG00000134516",69.513019444921,8.35469569320276,1.92116924127179e-05,0.00140120898622119,"DOCK2","protein_coding",1.12799489425231
"ENSG00000170454",69.3789745246904,8.35124771554239,5.97569139672796e-06,0.00058571434529117,"KRT75","protein_coding",1.13795596792976
"ENSG00000167656",35.3722340643956,8.34783744931414,0.00153940471087791,0.0341853968958209,"LY6D","protein_coding",0.718795189782657
"ENSG00000178773",35.0327943490726,8.33178680823415,2.97619717486142e-05,0.00193493374422867,"CPNE7","protein_coding",0.629529664776197
"ENSG00000115648",34.9266426359794,8.33054670107363,7.78381588273408e-06,0.000718596649476611,"MLPH","protein_coding",0.704529097517858
"ENSG00000160932",67.8235987049708,8.32222138835768,1.38212831699337e-08,3.99580570802346e-06,"LY6E","protein_coding",1.28988672598167
"ENSG00000144452",246.661266915494,8.31888097929602,2.68455715323524e-07,5.08492153197283e-05,"ABCA12","protein_coding",5.27547940877366
"ENSG00000158560",34.4277009026397,8.30835801946501,4.69304716391512e-06,0.000486394491912939,"DYNC1I1","protein_coding",0.615557889611113
"ENSG00000227496",34.0579953673185,8.29378253050598,9.61351285522132e-05,0.00457138709067905,"AC099066.2","lncRNA",0.634586572113772
"ENSG00000179300",33.9969365463391,8.29171719504876,2.44572421954672e-05,0.00167856902019697,"RTL3","protein_coding",0.658324167407554
"ENSG00000184922",284.761469604171,8.29052184425417,9.83811597975384e-08,2.09867072142865e-05,"FMNL1","protein_coding",6.02139448673151
"ENSG00000128284",33.5816678054734,8.2715898048287,2.18346654278187e-05,0.0015475847380001,"APOL3","protein_coding",0.580063233319726
"ENSG00000283632",33.5355465665703,8.26870868665335,0.000621336133570679,0.018154252030339,"EXOC3L2","protein_coding",0.541914187634649
"ENSG00000130513",3361.8496616556,8.26026310113547,7.37161311894621e-11,3.88789156661996e-08,"GDF15","protein_coding",70.3280097852392
"ENSG00000261253",33.1413574323454,8.25425741404685,1.49409025755294e-05,0.00116411883471465,"AC137932.2","lncRNA",0.705145984917677
"ENSG00000283178",33.1558682388831,8.25425505463565,0.000114499890167414,0.00524123247241338,"BX119927.1","unprocessed_pseudogene",0.717521130773486
"ENSG00000006638",32.3321846466894,8.21514557536461,3.09567950833996e-05,0.00198303994627538,"TBXA2R","protein_coding",0.535928338926589
"ENSG00000166396",61.62159733606,8.18369852496705,3.71533388673366e-07,6.33458962549638e-05,"SERPINB7","protein_coding",1.22485817012014
"ENSG00000267898",31.4711684949109,8.17591746285878,3.05056805987963e-07,5.50541868856601e-05,"AC026803.2","lncRNA",0.56240746487981
"ENSG00000111245",2679.46333575173,8.16639648984507,0.000101177269703975,0.00474001486127022,"MYL2","protein_coding",54.2106628545538
"ENSG00000268621",30.9750750875955,8.15642537312462,0.000292405502480878,0.0107616979908038,"IGFL2-AS1","lncRNA",0.670388509485426
"ENSG00000106258",30.9420694093603,8.15182077829272,3.63223211181538e-05,0.00221687233224466,"CYP3A5","protein_coding",0.508078666507761
"ENSG00000175294",30.5484806634156,8.13438090207286,6.96369210830117e-08,1.62817579195374e-05,"CATSPER1","protein_coding",0.582198178280457
"ENSG00000070915",30.3466109913618,8.12707586050917,6.67044868231149e-05,0.00347305920492294,"SLC12A3","protein_coding",0.652454133950716
"ENSG00000250386",29.9418608220014,8.10748558840668,0.00209606502956576,0.0416368273375684,"H3P21","processed_pseudogene",0.61214002991309
"ENSG00000140465",29.9919215127314,8.10711253428051,9.55237222325235e-05,0.00456271135846306,"CYP1A1","protein_coding",0.489883599586331
"ENSG00000261553",29.8500741449952,8.10410173521077,1.0811770185043e-05,0.000924343247104145,"AL137782.1","lncRNA",0.610122312290292
"ENSG00000184838",162.18258682858,8.09947956402395,2.76558982727578e-06,0.000316487185858872,"PRR16","protein_coding",2.74964360312161
"ENSG00000006016",57.7082369873659,8.08508927640336,1.26813303458134e-05,0.00104357374665997,"CRLF1","protein_coding",0.976174932954589
"ENSG00000099985",29.229569685441,8.0698427452805,0.000222924226188755,0.00865387119756063,"OSM","protein_coding",0.479601150726528
"ENSG00000211679",29.070450045868,8.06146542147079,4.25313591216591e-05,0.00249199739365625,"IGLC3","IG_C_gene",0.480872608662173
"ENSG00000258947",55.5116722678137,8.02919040001935,2.17104637765525e-06,0.000257849897350492,"TUBB3","protein_coding",1.02070779780612
"ENSG00000198753",154.357283446008,8.0279519394322,3.57343405863174e-11,2.45360916050802e-08,"PLXNB3","protein_coding",3.17634854754242
"ENSG00000162545",28.2284867991456,8.02292593638517,1.60434922092285e-05,0.00122824951505633,"CAMK2N1","protein_coding",0.598145860831837
"ENSG00000267908",26.7693375160859,7.94590920419039,0.00261714126781302,0.0480794726060872,"ZSCAN5DP","unprocessed_pseudogene",0.557197703039986
"ENSG00000130755",93.451984302274,7.94567983016991,2.87486646302806e-09,9.71793321933115e-07,"GMFG","protein_coding",1.86019647232633
"ENSG00000163235",220.232478157048,7.9325847145486,0.00140142235859434,0.0320345872419905,"TGFA","protein_coding",4.40985949628019
"ENSG00000144015",26.4751984906674,7.93011142603296,0.00273177247293095,0.0494413441222226,"TRIM43","protein_coding",0.534979362765501
"ENSG00000236345",26.2120839144354,7.9160438035671,3.04878143912359e-07,5.50541868856601e-05,"SCAT8","lncRNA",0.524285119048519
"ENSG00000198910",3719.86424635992,7.91581540333376,1.07435296318574e-21,3.9342805511862e-18,"L1CAM","protein_coding",66.2827424990962
"ENSG00000169429",51.133395592234,7.91022838477035,7.45495412056114e-08,1.72421317828389e-05,"CXCL8","protein_coding",0.912259529864799
"ENSG00000047936",50.5651924504843,7.89372861679287,9.18274544055386e-05,0.00440632540090955,"ROS1","protein_coding",0.810625542913778
"ENSG00000205097",25.5959965308083,7.88085140174909,1.59019114608854e-06,0.00020749548032884,"FRG2","protein_coding",0.516830868594477
"ENSG00000183018",137.795309063596,7.86397920244149,1.62454433462034e-05,0.00123084441794062,"SPNS2","protein_coding",2.99289580456981
"ENSG00000229647",48.8946201678737,7.84499914325002,0.000127286408987504,0.00564997369348168,"MYOSLID","lncRNA",0.787328881510505
"ENSG00000110675",421.756496181217,7.84295764336543,3.77340912521966e-09,1.23745291491532e-06,"ELMOD1","protein_coding",8.6638385659356
"ENSG00000183486",24.9055093363193,7.83937509304182,0.000158211161904724,0.00663455819194823,"MX2","protein_coding",0.416872718114504
"ENSG00000109667",87.0490080918673,7.83908440459662,2.79591262153076e-09,9.59871751879278e-07,"SLC2A9","protein_coding",1.61177679745595
"ENSG00000197616",48.4822118823212,7.83606522675908,6.91305788037721e-05,0.00357396959406231,"MYH6","protein_coding",1.01754587792475
"ENSG00000170909",48.4982483495676,7.83359521346517,2.81195848785475e-07,5.28071383719185e-05,"OSCAR","protein_coding",0.918868225944968
"ENSG00000101162",24.734355049835,7.82902537726312,0.00124804078677678,0.0295177095447357,"TUBB1","protein_coding",0.393345693344655
"ENSG00000104783",216.892776869885,7.82531832892156,2.96689197147162e-11,2.11184242364051e-08,"KCNN4","protein_coding",4.4795518726095
"ENSG00000080031",23.958156982509,7.78710766097277,1.57191193139787e-07,3.13982263242491e-05,"PTPRH","protein_coding",0.460796111887993
"ENSG00000143512",206.747429313865,7.78699077557253,1.46374447480148e-13,1.53149493334943e-10,"HHIPL2","protein_coding",4.08644235793567
"ENSG00000169583",23.7309613392526,7.77314593235652,2.04036126499299e-05,0.00146986287588282,"CLIC3","protein_coding",0.494961308011316
"ENSG00000141448",23.6901613596774,7.76614096508365,2.08003455597993e-06,0.000251112743208742,"GATA6","protein_coding",0.415885818774373
"ENSG00000204520",23.5979479071326,7.76505236433631,9.07622708867596e-05,0.00437330836825413,"MICA","protein_coding",0.488129887986243
"ENSG00000233532",45.9604453100598,7.75647098375135,0.000169705313118895,0.00694369672225022,"LINC00460","lncRNA",0.790140425344752
"ENSG00000132692",23.1386693387916,7.73634454329998,6.55793702703694e-07,0.000101472529829617,"BCAN","protein_coding",0.462475084157908
"ENSG00000230047",22.8692775033578,7.71462238129003,1.275991655545e-05,0.00104406194914011,"AC017104.2","processed_pseudogene",0.401447847366415
"ENSG00000184414",22.7148281025088,7.71025494477244,6.17503155371682e-06,0.000593776559971797,"IRS3P","processed_pseudogene",0.466374928252779
"ENSG00000128604",22.6881121539327,7.70832646717046,2.4523059142692e-05,0.00167856902019697,"IRF5","protein_coding",0.473936371706313
"ENSG00000115380",22.7499026210123,7.70716895131792,7.81105682396723e-05,0.00387414312722817,"EFEMP1","protein_coding",0.376207706831455
"ENSG00000100558",119.780081399954,7.69702215421425,2.57929989583862e-07,4.92803280968401e-05,"PLEK2","protein_coding",2.53737992427274
"ENSG00000197587",22.2770806410238,7.68064427422295,0.000161769785329338,0.00671910344660912,"DMBX1","protein_coding",0.473823700725528
"ENSG00000168412",22.2797779281012,7.67707297939248,5.34030291720642e-06,0.000536332506467031,"MTNR1A","protein_coding",0.401195510868754
"ENSG00000196684",22.1470207763925,7.66937272209233,0.00114722425295808,0.027791412663721,"HSH2D","protein_coding",0.364837376023851
"ENSG00000137975",21.9190077017518,7.65845518149599,0.000197301568954283,0.00782510843513267,"CLCA2","protein_coding",0.457785284533244
"ENSG00000180532",21.7721335169654,7.64888097218667,0.000119634826683625,0.00536452328957676,"ZSCAN4","protein_coding",0.4544156516203
"ENSG00000143107",21.7987946401627,7.64571406715188,0.000295606601932405,0.0108426283384269,"FNDC7","protein_coding",0.357287629415
"ENSG00000277639",41.7727272445588,7.62080221124605,1.92592897250501e-05,0.00140120898622119,"AC007906.2","protein_coding",0.871348670782413
"ENSG00000124882",21.2069842406191,7.60674571470343,0.00129123509766766,0.0303188492779276,"EREG","protein_coding",0.34010619747869
"ENSG00000268869",21.0794709490647,7.60150890737346,0.000476832279055218,0.0150747609142464,"ESPNP","transcribed_unprocessed_pseudogene",0.457685981374954
"ENSG00000117226",78.5945984585307,7.59682606448955,3.2032303170762e-07,5.58582353387289e-05,"GBP3","protein_coding",1.38138606905675
"ENSG00000189334",105.885222910005,7.5929124745963,8.25036865196876e-07,0.000120051059616594,"S100A14","protein_coding",1.84650949203361
"ENSG00000188064",20.8433761165294,7.58036305008128,1.01985238221684e-05,0.000882212462286154,"WNT7B","protein_coding",0.364549225053182
"ENSG00000257219",20.7780036351521,7.57677713174767,3.02138734394906e-06,0.000342195477944581,"LNCOG","lncRNA",0.384583920062431
"ENSG00000082126",72.0113317231549,7.57660274574427,9.29524155225227e-08,2.06298027662714e-05,"MPP4","protein_coding",1.30958096319791
"ENSG00000144837",20.5634947348516,7.56738195681135,5.65480571476513e-06,0.000559672933174862,"PLA1A","protein_coding",0.414117318793509
"ENSG00000183128",20.3704249208944,7.55393417518115,5.65087431419098e-05,0.0030809183729877,"CALHM3","protein_coding",0.401776789952323
"ENSG00000163394",203.410852637455,7.54946740984641,4.19662429078286e-10,1.77323517148233e-07,"CCKAR","protein_coding",3.88234043478004
"ENSG00000134668",703.701149392628,7.52666504832102,3.20101821329546e-10,1.37907396436329e-07,"SPOCD1","protein_coding",12.1283425319204
"ENSG00000223656",20.0220561318282,7.52319944932638,0.000532303719349181,0.0161321066504003,"HMGB3P10","processed_pseudogene",0.334719320462376
"ENSG00000182557",19.9020385062809,7.51881099982587,0.000420534014896343,0.0139787796903214,"SPNS3","protein_coding",0.42856318004267
"ENSG00000089041",66.8188236257609,7.51851832092663,0.000100647059252653,0.00472525039722073,"P2RX7","protein_coding",1.28071709374898
"ENSG00000144810",19.8203631901303,7.5127076629623,7.35795560249426e-05,0.00372509217737336,"COL8A1","protein_coding",0.420009350796142
"ENSG00000065618",19.4391872764852,7.48397085554688,0.000624876729314064,0.0182269035737996,"COL17A1","protein_coding",0.414868126366241
"ENSG00000223638",19.3365533994679,7.47872041243538,6.85342729838934e-05,0.00355149775000497,"RFPL4A","protein_coding",0.388341230204229
"ENSG00000141505",95.6510161599538,7.47372355109027,0.000103655127278983,0.00481503267774593,"ASGR1","protein_coding",1.54464716709511
"ENSG00000196549",1503.26422060181,7.46242219119371,4.32666037019138e-11,2.71615376153843e-08,"MME","protein_coding",30.5747868610304
"ENSG00000054356",159.549652119768,7.46109095862039,1.75866437606202e-08,4.95402226549163e-06,"PTPRN","protein_coding",2.86323048858896
"ENSG00000234880",18.8851239578458,7.4445692296802,0.000270013042237688,0.0101068595639634,"LINC00163","lncRNA",0.369018651386938
"ENSG00000111886",18.8699527778614,7.44205479815922,1.167490678433e-06,0.000164436571708525,"GABRR2","protein_coding",0.371571852016199
"ENSG00000283646",18.5090884888258,7.41419217668425,0.000296013232930264,0.0108426283384269,"LINC02009","lncRNA",0.398451334873016
"ENSG00000104435",18.495578079257,7.412899434401,0.00111943117825115,0.0273594458826854,"STMN2","protein_coding",0.402096697972987
"ENSG00000168497",969.515265679716,7.41047093130853,8.97248121996168e-10,3.5844246793636e-07,"CAVIN2","protein_coding",19.7580536581775
"ENSG00000163083",18.4346039681208,7.40782864797545,2.51030754339542e-06,0.000290297249176232,"INHBB","protein_coding",0.365890864056926
"ENSG00000171658",18.3782091506368,7.40396283911222,0.000188401202729301,0.00755392559556242,"NMRAL2P","transcribed_unprocessed_pseudogene",0.393514935623084
"ENSG00000082397",245.942777807994,7.40123911897267,2.93057193646731e-07,5.41096862084536e-05,"EPB41L3","protein_coding",5.00993876896505
"ENSG00000138675",35.8604581447148,7.40021956829312,1.0456896310589e-06,0.000149194107620949,"FGF5","protein_coding",0.67470626463264
"ENSG00000148677",16114.3939777791,7.3943535018762,2.85311578262296e-07,5.3125983030332e-05,"ANKRD1","protein_coding",323.065133377253
"ENSG00000162511",1085.63019389098,7.37614446657922,2.97957014076351e-11,2.11184242364051e-08,"LAPTM5","protein_coding",21.5792768157564
"ENSG00000273132",17.948743826638,7.3691553796498,0.00185430688520373,0.0385092919486732,"AL355312.4","lncRNA",0.392803292950554
"ENSG00000204540",17.9192809253933,7.36661980069633,3.65350975391909e-05,0.00222368189232993,"PSORS1C1","protein_coding",0.368043707782591
"ENSG00000272405",152.482579818672,7.35919524292975,5.18684627810297e-10,2.15029030985809e-07,"AL365181.3","lncRNA",3.12740080082607
"ENSG00000170214",17.7699223035784,7.35413666226424,4.82067912382617e-05,0.00275116783658983,"ADRA1B","protein_coding",0.362595478106664
"ENSG00000050628",17.7879592235941,7.35185568556753,0.000711411261707833,0.0200563552125864,"PTGER3","protein_coding",0.287946228671468
"ENSG00000233058",17.6370401292784,7.34485461423264,7.17452171948655e-05,0.00365750791695031,"LINC00884","lncRNA",0.370885274010847
"ENSG00000163993",17.5506573792698,7.33570627991487,2.81814264110276e-05,0.0018483650779197,"S100P","protein_coding",0.313264896692017
"ENSG00000167157",17.5690426002095,7.33443634618236,0.00166979320520719,0.0360850304649535,"PRRX2","protein_coding",0.28406643631034
"ENSG00000117595",17.4352117367052,7.32943929590895,0.000503747545247162,0.0156775369180887,"IRF6","protein_coding",0.336017728671337
"ENSG00000259727",17.3933700806805,7.32649415670463,1.95273711856226e-05,0.00141602442142079,"AC103740.2","lncRNA",0.346045231488383
"ENSG00000077984",66.1273191713965,7.32640308722606,6.17236790415811e-05,0.00329973887080686,"CST7","protein_coding",1.40826674746703
"ENSG00000173702",17.4091396067717,7.32015756769423,7.5212256016307e-05,0.00376438197993234,"MUC13","protein_coding",0.299646958414466
"ENSG00000139211",204.437204549419,7.31389535324153,3.81017619232557e-11,2.53688458478114e-08,"AMIGO2","protein_coding",4.08828330480908
"ENSG00000180720",17.1727069015963,7.30336901328124,1.31964469430016e-06,0.000183514134323817,"CHRM4","protein_coding",0.325864919461539
"ENSG00000198156",17.0486225432194,7.29091850967612,0.000393226278414475,0.0133538914827246,"NPIPB6","protein_coding",0.296825443919953
"ENSG00000248323",16.8083123060275,7.27472675894685,5.29710058048701e-06,0.000536332506467031,"LUCAT1","lncRNA",0.33473243786534
"ENSG00000165186",16.7761510422646,7.2724688183371,0.00145870416141436,0.032853543445272,"PTCHD1","protein_coding",0.307449256149304
"ENSG00000283265",16.8064313748935,7.27055649975243,0.00246279055059934,0.0464086054697844,"AL356234.3","lncRNA",0.273426128931196
"ENSG00000105974",6531.96349581007,7.25346127820685,1.52046006271988e-26,1.11358494993604e-22,"CAV1","protein_coding",115.06622087424
"ENSG00000125966",16.450020281478,7.245769951589,3.81236282896712e-05,0.00228243150076473,"MMP24","protein_coding",0.33363166161447
"ENSG00000145107",16.4793033347524,7.24297621764755,4.77955056751233e-05,0.00274193955794728,"TM4SF19","protein_coding",0.313472598779754
"ENSG00000215267",16.3953234295435,7.23979467519225,0.000248691057766367,0.00945370228588688,"AKR1C7P","transcribed_unprocessed_pseudogene",0.347758820772921
"ENSG00000277957",16.4353699397183,7.23780774840792,0.00018186672050695,0.00736868641639836,"SENP3-EIF4A1","protein_coding",0.291633366216737
"ENSG00000170381",32.0678438251236,7.23742066322206,0.000762217668937864,0.0210131074302418,"SEMA3E","protein_coding",0.593494864548048
"ENSG00000265190",16.3294693472487,7.2334507305127,0.00050579308137424,0.0157081554624228,"ANXA8","protein_coding",0.352488723865071
"ENSG00000130300",16.3624097718211,7.2316938277901,0.00271449817911248,0.0494142120890301,"PLVAP","protein_coding",0.260426481668606
"ENSG00000188305",16.2850171561632,7.23053562324785,0.000835661910648852,0.0224946426821306,"PEAK3","protein_coding",0.329933774263372
"ENSG00000265702",16.1383961341738,7.21093329333539,0.000289968602850963,0.0107259093296993,"AC005821.1","lncRNA",0.267152853191426
"ENSG00000120937",16.0264384432209,7.20702911463443,0.000150059235909692,0.00638973165001501,"NPPB","protein_coding",0.337889364228682
"ENSG00000250548",15.9494694854873,7.19807114104295,1.55411646174365e-06,0.000204473334715158,"LINC01303","lncRNA",0.303250296649609
"ENSG00000227039",15.8934250111009,7.19510952813829,0.000888115222153709,0.0233364985119128,"ITGB2-AS1","lncRNA",0.331057944203609
"ENSG00000258183",15.9446256340217,7.19422797510144,0.00225131776381398,0.0435373664613325,"LINC02392","lncRNA",0.254445172374554
"ENSG00000251095",30.7478605519627,7.17471687624036,0.00269958379805082,0.0493061140571677,"AC093866.1","lncRNA",0.662371665971847
"ENSG00000184363",55.8466695471447,7.17129886450413,8.98029011981217e-08,2.05536390117201e-05,"PKP3","protein_coding",1.07251339589601
"ENSG00000232810",53.1817789161802,7.15437868406847,6.18646827300228e-06,0.000593776559971797,"TNF","protein_coding",0.91195180595254
"ENSG00000134207",470.749281080654,7.15273489491704,2.21765546810137e-06,0.000260568587941836,"SYT6","protein_coding",9.48335181393893
"ENSG00000183671",15.4193762381965,7.15250359925259,0.000523987635600582,0.015996200997608,"GPR1","protein_coding",0.292670136000124
"ENSG00000105641",15.4681358544513,7.15070184517854,0.0021638696461211,0.0425264256391528,"SLC5A5","protein_coding",0.259158839208012
